u,rho,P,T,h,gamma,mu,k
44630.8724832215,813.93288590604,78098674.9061192,248.149285057015,140583.101786725,5.2728086203058,6.64579215379015e-05,0.0903042152552443
44630.8724832215,822.318791946309,81539958.206749,249.603240282684,143789.445782703,5.3060010976973,6.79123761390612e-05,0.0921344137368326
44630.8724832215,830.704697986577,85113697.8356426,251.047814896731,147090.504699022,5.33899990003949,6.94109284034608e-05,0.0940092736741708
44630.8724832215,839.090604026846,88824140.9047292,252.48276059543,150488.500346597,5.37185828770509,7.09552308842866e-05,0.0959288952980005
44630.8724832215,847.476510067114,92675670.4658182,253.907839428214,153985.727001229,5.40462594947651,7.25469690388072e-05,0.0978933137513231
44630.8724832215,855.862416107383,96672809.4486753,255.32282262746,157584.552454777,5.43734907208393,7.41878610856691e-05,0.0999025009685501
44630.8724832215,864.248322147651,100820224.5231,256.72748945739,161287.418917193,5.47007043031772,7.58796579036628e-05,0.101956367888191
44630.8724832215,872.634228187919,105122729.879456,258.121626088124,165096.843773105,5.50282949417963,7.76241429744055e-05,0.104054766971938
44630.8724832215,881.020134228188,109585290.922353,259.505024499986,169015.4201966,5.53566254996654,7.94231323714179e-05,0.106197495001788
44630.8724832215,889.406040268456,114213027.872399,260.877481422402,173045.817627877,5.56860283255893,8.12784747981274e-05,0.108384296125798
44630.8724832215,897.791946308725,119011219.271152,262.23879731098,177190.782115366,5.60168066652109,8.31920516774016e-05,0.110614865122259
44630.8724832215,906.177852348993,123985305.384583,263.588775365697,181453.136526851,5.63492361391699,8.51657772953183e-05,0.112888850851478
44630.8724832215,914.563758389262,129140891.500515,264.927220592546,185835.780633047,5.6683566270073,8.72015990019918e-05,0.115205859863954
44630.8724832215,922.94966442953,134483751.115627,266.253938910421,190341.691066974,5.70200220422562,8.9301497472422e-05,0.117565460133582
44630.8724832215,931.335570469799,140019829.007714,267.568736304562,194973.921162316,5.73588054803542,9.14674870304909e-05,0.119967184884548
44630.8724832215,939.721476510067,145755244.188958,268.87141802743,199735.600673816,5.77000972344845,9.37016160394197e-05,0.122410536480799
44630.8724832215,948.107382550336,151696292.735985,270.161787847496,204629.935382546,5.80440581614322,9.60059673622041e-05,0.124894990347348
44630.8724832215,956.493288590604,157849450.492474,271.439647346061,209660.206588708,5.8390830892593,9.83826588957785e-05,0.127419998893141
44630.8724832215,964.879194630872,164221375.640066,272.70479526193,214829.770494378,5.87405413806448,0.000100833844182913,0.129984995405757
44630.8724832215,973.265100671141,170818911.133165,273.957026883479,220142.05747832,5.90933004179829,0.000103361713106123,0.132589397888625
44630.8724832215,981.651006711409,177649086.993157,275.196133487385,225600.571264759,5.94492051208895,0.000105968492668179,0.135232612811666
44630.8724832215,990.036912751678,184719122.457323,276.421901823093,231208.887987634,5.98083403742472,0.000108656447864127,0.137914038745911
44630.8724832215,998.422818791946,192036427.977537,277.63411364189,236970.655151544,6.01707802323517,0.000111427882650096,0.140633069851347
44630.8724832215,1006.80872483221,199608607.063494,278.832545269283,242889.590490218,6.05365892720551,0.00011428514101454,0.143389099183969
44630.8724832215,1015.19463087248,207443457.964921,280.016967219233,248969.480722943,6.09058238950859,0.000117230608157996,0.146181521781378
44630.8724832215,1023.58053691275,215548975.186785,281.187143848677,255214.18020897,6.12785335769581,0.000120266711787862,0.149009737472824
44630.8724832215,1031.96644295302,223933350.831068,282.342833050656,261627.609499468,6.16547620604049,0.000123395923535211,0.151873153332992
44630.8724832215,1040.35234899329,232604975.758173,283.483785984275,268213.753786134,6.20345484917611,0.000126620760501136,0.154771185644082
44630.8724832215,1048.73825503356,241572440.560434,284.609746839673,274976.661245075,6.24179284991746,0.00012994378694071,0.157703261112614
44630.8724832215,1057.12416107383,250844536.339614,285.720452636108,281920.441274087,6.28049352119593,0.000133367616093224,0.1606688168118
44630.8724832215,1065.51006711409,260430255.279553,286.815633051217,289049.262620934,6.3195600220803,0.000136894912167996,0.16366729760634
44630.8724832215,1073.89597315436,270338791.00445,287.89501027953,296367.351399686,6.35899544789262,0.000140528392495752,0.166698147673739
44630.8724832215,1082.28187919463,280579538.712435,288.958298918257,303878.988991672,6.39880291446417,0.000144270829856301,0.169760784757053
44630.8724832215,1090.6677852349,291162095.073304,290.005205878415,311588.509827022,6.43898563660975,0.000148125054994021,0.172854503203851
44630.8724832215,1099.05369127517,302096257.87839,291.035430319354,319500.299042251,6.47954700092935,0.000152093959333521,0.17597769793412
44630.8724832215,1107.43959731544,313392025.429655,292.048663604786,327618.790008795,6.52049063307438,0.000156180497908765,0.179133117581078
44630.8724832215,1115.8255033557,325059595.654118,293.04458927846,335948.461726829,6.56182045964139,0.0001603876925199,0.18232277324738
44630.8724832215,1124.21140939597,337109364.928774,294.022883057667,344493.836078209,6.60354076487948,0.000164718635133131,0.185542250723803
44630.8724832215,1132.59731543624,349551926.600134,294.983212842842,353259.474931837,6.64565624241763,0.000169176491540072,0.188791229030214
44630.8724832215,1140.98322147651,362398069.1814,295.925238741536,362249.977094106,6.68817204223659,0.000173764505294254,0.192069413978148
44630.8724832215,1149.36912751678,375658774.209452,296.848613105253,371469.97509691,6.73109381312398,0.000178486001943792,0.195376538103758
44630.8724832215,1157.75503355705,389345213.742413,297.752980577541,380924.131814776,6.77442774086473,0.000183344393580605,0.198712360422452
44630.8724832215,1166.14093959732,403468747.477694,298.637978151947,390617.136902527,6.81818058242815,0.000188343183728156,0.202076666016123
44630.8724832215,1174.52684563758,418040919.469103,299.503235238444,400553.703044129,6.86235969642054,0.00019348597259129,0.205469265464391
44630.8724832215,1182.91275167785,433073454.42079,300.3483737372,410738.562003447,6.90697307007588,0.000198776462693577,0.208889994131749
44630.8724832215,1191.29865771812,448578253.534229,301.17300811845,421176.460466558,6.95202934306127,0.000204218464929458,0.212338711322753
44630.8724832215,1199.68456375839,464567389.883598,301.976745507462,431872.155665356,6.99753782837277,0.000209815905060619,0.215815299317578
44630.8724832215,1208.07046979866,481053103.293634,302.759185773667,442830.410771586,7.04350853059598,0.000215572830688238,0.219319662300328
44630.8724832215,1216.45637583893,498047794.692912,303.519921623135,454055.990050166,7.08995216180213,0.000221493418735236,0.222851725192394
44630.8724832215,1224.84228187919,515564019.914329,304.258538693641,465553.653760279,7.13688015534494,0.000227581983475282,0.226411432403008
44630.8724832215,1233.22818791946,533614482.913407,304.974615651744,477328.152792431,7.18430467781721,0.000233842985148195,0.229998746508881
44630.8724832215,1241.61409395973,552212028.373914,305.667724291337,489384.223029372,7.23223863941769,0.000240281039204496,0.233613646874456
44630.8724832215,1250,571369633.669104,306.337429633274,501726.579418505,7.28069570297014,0.000246900926225249,0.237256128223898
47248.322147651,0.5,9496.85552868478,73.4784326143212,66242.0332050205,1.3858676345369,5.63288834118275e-06,0.00634452182905003
47248.322147651,8.88590604026846,197189.973267791,97.0769292473366,69439.6408915348,1.48974568304063,7.49608028355537e-06,0.00899149593059459
47248.322147651,17.2718120805369,391435.205428628,105.443880816358,69911.5611641137,1.5178666158607,8.17455909440359e-06,0.0101451024615241
47248.322147651,25.6577181208054,584107.030382047,111.057848523266,70013.6759344482,1.52876470774226,8.64914747750145e-06,0.0110479464297897
47248.322147651,34.0436241610738,773639.914941691,115.37563719274,69973.2797279986,1.53226046166667,9.03158252550752e-06,0.0118453263960069
47248.322147651,42.4295302013423,959513.355040443,118.916882575112,69862.6040048207,1.53187470102522,9.36140575424272e-06,0.0125898487166796
47248.322147651,50.8154362416107,1141559.04284427,121.933003667841,69713.1306246762,1.52928753192477,9.65775397513095e-06,0.0133076689450299
47248.322147651,59.2013422818792,1319756.76960043,124.566736453297,69541.0053661595,1.52544341153866,9.93157638031143e-06,0.0140142241576738
47248.322147651,67.5872483221476,1494155.06702164,126.907686350363,69355.3779031969,1.52093492141405,1.01898498098494e-05,0.0147196825390073
47248.322147651,75.9731543624161,1664835.24240707,129.016156786673,69161.7895609596,1.5161644811913,1.04373716210417e-05,0.0154312641895355
47248.322147651,84.3590604026846,1831893.43006298,130.934859536091,68963.7540327207,1.51142200930616,1.06776336374151e-05,0.0161543713512011
47248.322147651,92.744966442953,1995431.04333149,132.695255135469,68763.5711133064,1.50692598777232,1.09132915283991e-05,0.0168931943679049
47248.322147651,101.130872483221,2155549.47583816,134.321245530472,68562.7775944365,1.50284686316202,1.11464359412573e-05,0.0176510615823873
47248.322147651,109.51677852349,2312347.0816985,135.831450907723,68362.4118138526,1.49932121275973,1.13787582734091e-05,0.0184306537439654
47248.322147651,117.902684563758,2465917.4287496,137.24067949021,68163.1761043146,1.49646076373139,1.16116567610574e-05,0.0192341414060795
47248.322147651,126.288590604027,2616348.27895377,138.560912820527,67965.5402782835,1.49435838985386,1.1846306970336e-05,0.0200632749670812
47248.322147651,134.674496644295,2763720.98215684,139.801987356106,67769.8095192091,1.49309225557382,1.20837101351377e-05,0.0209194425583204
47248.322147651,143.060402684564,2908110.09058193,140.97207862608,67576.1699378887,1.49272878408323,1.23247272075364e-05,0.0218037033416433
47248.322147651,151.446308724832,3049583.0652098,142.078052888216,67384.7196002338,1.49332485814889,1.257010340831e-05,0.0227167996496687
47248.322147651,159.832214765101,3188199.97720265,143.1257273165,67195.4897564352,1.49492951022134,1.28204862897954e-05,0.0236591492601824
47248.322147651,168.218120805369,3324013.12044986,144.120065375769,67008.4591919579,1.497585268309,1.30764392593675e-05,0.0246308182200061
47248.322147651,176.604026845638,3457066.4511983,145.065325095207,66823.5635107485,1.50132926864241,1.33384518515911e-05,0.0256314747188359
47248.322147651,184.989932885906,3587394.75967205,145.96517220012,66640.7004447155,1.50619421034086,1.36069476132962e-05,0.0266603255024802
47248.322147651,193.375838926175,3715022.45552042,146.822766226881,66459.7317847087,1.51220920259384,1.38822901834373e-05,0.0277160383118427
47248.322147651,201.761744966443,3839961.80901479,147.640825064646,66280.4821324561,1.51940053598918,1.41647879515272e-05,0.0287966570386868
47248.322147651,210.147651006711,3962210.4222825,148.421671340116,66102.7342874087,1.52779239275635,1.44546975271638e-05,0.0298995209222185
47248.322147651,218.53355704698,4081747.58761784,149.167262304726,65926.2206030373,1.53740749231762,1.47522261192568e-05,0.0310212053257962
47248.322147651,226.919463087248,4198528.97941468,149.879203008305,65750.6089162408,1.54826764413359,1.50575327762011e-05,0.0321575094593352
47248.322147651,235.305369127517,4312478.73345083,150.558740001337,65575.4803822505,1.56039414187096,1.53707282327227e-05,0.0333035258640251
47248.322147651,243.691275167785,4423477.20146573,151.206728596385,65400.2941393446,1.57380786666945,1.56918727623679e-05,0.0344538381950621
47248.322147651,252.077181208054,4531341.09443124,151.823558671143,65224.3288322516,1.58852884061128,1.60209707660921e-05,0.0356029111859147
47248.322147651,260.463087248322,4683706.15860275,152.916225222742,65230.5483743461,1.61947098451335,1.64009815510415e-05,0.0359871023133153
47248.322147651,268.848993288591,4871659.73690617,154.331115279127,65368.7535367199,1.66168427434353,1.68185004390626e-05,0.035947708676833
47248.322147651,277.234899328859,5066305.22312157,155.744233877096,65522.7357780643,1.70545350704267,1.72458247111491e-05,0.0359863990935337
47248.322147651,285.620805369128,5268121.83511179,157.156651021648,65692.7832516082,1.75071075285641,1.76828779261476e-05,0.0360908692320204
47248.322147651,294.006711409396,5477606.97551705,158.56925296587,65879.2130863604,1.79738640691685,1.81295571732156e-05,0.0362508352464818
47248.322147651,302.392617449664,5695277.42719762,159.982756617043,66082.3713226301,1.84541146790926,1.85857363665977e-05,0.0364576895470157
47248.322147651,310.778523489933,5921670.69073611,161.39772704951,66302.6333150956,1.8947199632819,1.90512698815873e-05,0.0367042440293762
47248.322147651,319.164429530201,6157346.51767178,162.814597607143,66540.4046855929,1.94525124164728,1.95259964548908e-05,0.0369845388544463
47248.322147651,327.55033557047,6402888.67323492,164.233691765855,66796.122830204,1.99695187414429,2.00097432486485e-05,0.0372936973955001
47248.322147651,335.936241610738,6658906.93968586,165.655245741611,67070.2589168364,2.04977696641705,2.05023299660677e-05,0.0376278110939197
47248.322147651,344.322147651007,6926039.34953698,167.079430781282,67363.3202585392,2.10369076629206,2.10035729081553e-05,0.03798384106331
47248.322147651,352.708053691275,7204954.61976618,168.506374148728,67675.852918107,2.1586665408477,2.15132888734711e-05,0.0383595262233394
47248.322147651,361.093959731544,7496354.74519707,169.93617798591,68008.4443905438,2.21468577401619,2.20312988228156e-05,0.0387532906031537
47248.322147651,369.479865771812,7800977.70175006,171.368935449577,68361.7262175981,2.27173679140655,2.25574312544502e-05,0.039164145355101
47248.322147651,377.865771812081,8119600.20741504,172.804743759757,68736.3764069108,2.32981294887802,2.30915252592589e-05,0.039591584014377
47248.322147651,386.251677852349,8453040.4890895,174.243714016434,69133.1215512171,2.38891052778823,2.36334332464971e-05,0.0400354725151121
47248.322147651,394.637583892617,8802161.00526128,175.685977825317,69552.7385654658,2.4490264689656,2.41830233478335e-05,0.0404959381202165
47248.322147651,403.023489932886,9167871.07655098,177.131690913888,69996.0559784449,2.51015605695013,2.47401815197204e-05,0.0409732633029538
47248.322147651,411.409395973154,9551129.37750488,178.581034014859,70463.9547291881,2.57229064299546,2.5304813371959e-05,0.0414677913172988
47248.322147651,419.795302013423,9952946.24346406,180.034211351944,70957.3684274157,2.63541547501781,2.58768457543948e-05,0.0419798495044822
47248.322147651,428.181208053691,10374385.7460583,181.49144709112,71477.283043005,2.69950768814807,2.64562281349236e-05,0.0425096944370225
47248.322147651,436.56711409396,10816567.4905215,182.952980128714,72024.7359940533,2.7645345016719,2.70429338013207e-05,0.0430574802725897
47248.322147651,444.953020134228,11280668.0884679,184.419057583524,72600.8146086863,2.83045166609052,2.76369609176133e-05,0.0436232488511909
47248.322147651,453.338926174497,11767922.261952,185.889927349732,73206.6539442511,2.89720220580104,2.823833346335e-05,0.0442069377686937
47248.322147651,461.724832214765,12279623.5394117,187.365830054124,73843.4339602641,2.96471550587508,2.88471020815442e-05,0.0448084013188149
47248.322147651,470.110738255034,12817124.5121046,188.846990746629,74512.3760590326,3.03290679289951,2.94633448584526e-05,0.0454274389139676
47248.322147651,478.496644295302,13381836.6311757,190.333610637162,75214.7390300171,3.10167705744344,3.00871680557281e-05,0.0460638261868302
47248.322147651,486.88255033557,13975229.5404417,191.825859173144,75951.8144597284,3.17091345769911,3.07187068128235e-05,0.0467173450925543
47248.322147651,495.268456375839,14598829.9577735,193.323866729052,76724.9216965133,3.24049022938236,3.13581258347375e-05,0.0473878106116271
47248.322147651,503.654362416107,15254220.1376369,194.827718150397,77535.4024867552,3.31027010628877,3.20056200772225e-05,0.0480750928159576
47248.322147651,512.040268456376,15943035.9675873,196.337447358548,78384.6154232756,3.38010623025326,3.26614154383855e-05,0.0487791339519915
47248.322147651,520.426174496644,16666964.7707557,197.853033179544,79273.9303655236,3.4498445008487,3.33257694622326e-05,0.0494999607755481
47248.322147651,528.812080536913,17427742.9030314,199.374396510299,80204.7230024371,3.51932628682018,3.39989720562186e-05,0.0502376926812828
47248.322147651,537.197986577181,18227153.2462655,200.901398881188,81178.3697310419,3.58839139609047,3.46813462214159e-05,0.050992546277942
47248.322147651,545.58389261745,19067022.7061658,202.433842417192,82196.2430158631,3.65688118210959,3.53732487906482e-05,0.0517648370452032
47248.322147651,553.969798657718,19949219.825172,203.971471144773,83259.707377507,3.72464165364875,3.6075071167111e-05,0.0525549786313064
47248.322147651,562.355704697987,20875652.615899,205.513973539996,84370.1161323147,3.79152645421996,3.67872400536778e-05,0.0533634802554888
47248.322147651,570.741610738255,21848266.7105879,207.060986170084,85528.8089730765,3.85739958630368,3.75102181615239e-05,0.0541909425898197
47248.322147651,579.127516778523,22869043.9071412,208.612098247181,86737.1104448354,3.9221377735274,3.82445048859227e-05,0.0550380524219644
47248.322147651,587.513422818792,23940001.1738254,210.166856890608,87996.3293318362,3.98563237890472,3.89906369370511e-05,0.0559055763455416
47248.322147651,595.89932885906,25063190.1546192,211.724772884533,89307.7589364227,4.04779082656268,3.97491889144464e-05,0.056794353685546
47248.322147651,604.285234899329,26240697.1965987,213.285326719712,90672.6781985981,4.10853750515886,4.05207738151715e-05,0.0577052888384788
47248.322147651,612.671140939597,27474643.9013822,214.847974720396,92092.3535790106,4.16781416060695,4.13060434676813e-05,0.0586393431862558
47248.322147651,621.057046979866,28767188.1856213,216.412155078312,93568.0416090323,4.22557981144344,4.21056888856485e-05,0.059597526726366
47248.322147651,629.442953020134,30120525.8216687,217.977293642354,95100.9919998548,4.28181024050287,4.29204405384135e-05,0.0605808895459812
47248.322147651,637.828859060403,31536892.4193172,219.542809342849,96692.4511978397,4.33649713062421,4.37510685371155e-05,0.0615905132536055
47248.322147651,646.214765100671,33018565.8029864,221.108119160423,98343.6662749902,4.38964691973664,4.45983827377896e-05,0.0626275024679993
47248.322147651,654.60067114094,34567868.7356699,222.672642579671,100055.88905011,4.44127945235841,4.54632327646713e-05,0.0636929764505629
47248.322147651,662.986577181208,36187171.9408748,224.235805495251,101830.380346673,4.49142650123401,4.6346507958566e-05,0.0647880609544215
47248.322147651,671.372483221477,37878897.3760597,225.79704356166,103668.414306185,4.54013022574799,4.72491372563869e-05,0.0659138803514295
47248.322147651,679.758389261745,39645521.7150037,227.355804997241,105571.282689647,4.58744162418396,4.81720890088338e-05,0.0670715500874968
47248.322147651,688.144295302013,41489580.0014607,228.911552867626,107540.2991134,4.63341902607075,4.91163707437102e-05,0.0682621695071794
47248.322147651,696.530201342282,43413669.4417621,230.463766884215,109576.80317848,4.67812665982643,5.00830288825929e-05,0.0694868150804069
47248.322147651,704.91610738255,45420453.3092496,232.011944759731,111682.164463869,4.72163332048933,5.10731484185389e-05,0.0707465340574647
47248.322147651,713.302013422819,47512664.9381913,233.555603166119,113857.786363515,4.76401115307526,5.20878525622869e-05,0.0720423385727648
47248.322147651,721.687919463087,49693111.7889502,235.094278340658,116105.109754572,4.80533455934136,5.31283023640496e-05,0.0733752002133245
47248.322147651,730.073825503356,51964679.5695127,236.627526384861,118425.616490021,4.84567922958466,5.4195696317542e-05,0.0747460450640266
47248.322147651,738.459731543624,54330336.4010615,238.154923298134,120820.832712978,4.88512129651204,5.52912699523966e-05,0.0761557492384674
47248.322147651,746.845637583893,56793137.017139,239.676064784789,123292.33199267,4.9237366050344,5.64162954206119e-05,0.0776051349013249
47248.322147651,755.231543624161,59356226.9872179,241.190565869283,125841.738283824,4.96160008984286,5.75720810821863e-05,0.0790949667855733
47248.322147651,763.61744966443,62022846.9562906,242.698060350738,128470.72871202,4.99878525157684,5.87599710946349e-05,0.080625949205418
47248.322147651,772.003355704698,64796336.8925459,244.198200124173,131181.036187992,5.03536372205417,5.99813450106643e-05,0.0821987235634551
47248.322147651,780.389261744966,67680140.3354467,245.690654392564,133974.451853886,5.0714049091883,6.12376173879135e-05,0.0838138663482236
47248.322147651,788.775167785235,70677808.636631,247.175108790787,136852.827364371,5.10697571268998,6.25302374143465e-05,0.0854718876159953
47248.322147651,797.161073825503,73793005.1861314,248.651264439916,139818.077005356,5.14214030229922,6.38606885526081e-05,0.0871732299483263
47248.322147651,805.546979865772,77029509.6164745,250.118836948025,142872.179652908,5.17695995101927,6.52304882064231e-05,0.0889182678745837
47248.322147651,813.93288590604,80391221.9773197,251.577555371658,146017.18057488,5.21149291655782,6.66411874119304e-05,0.0907073077463696
47248.322147651,822.318791946309,83882166.8734381,253.027161150411,149255.193077721,5.24579436488135,6.80943705566901e-05,0.0925405880485239
47248.322147651,830.704697986577,87506497.5590145,254.467407025583,152588.400000959,5.27991633043487,6.95916551289814e-05,0.0944182801292027
47248.322147651,839.090604026846,91268499.9814658,255.898055952491,156019.055061899,5.31390770816362,7.11346914999181e-05,0.0963404893294422
47248.322147651,847.476510067114,95172596.7682841,257.318880015016,159549.484053311,5.34781427299411,7.27251627408506e-05,0.0983072564906557
47248.322147651,855.862416107383,99223351.1503884,258.729659349471,163182.085896355,5.3816787229038,7.43647844784665e-05,0.100318559816629
47248.322147651,864.248322147651,103425470.816386,260.130181084877,166919.333552538,5.41554074210937,7.60553047900338e-05,0.102374317065021
47248.322147651,872.634228187919,107783811.691416,261.520238304478,170763.774796392,5.44943708129722,7.77985041411691e-05,0.104474388041714
47248.322147651,881.020134228188,112303381.635471,262.899629033945,174718.032852791,5.48340165213126,7.95961953686161e-05,0.106618577370244
47248.322147651,889.406040268456,116989344.05568,264.268155260069,178784.806901418,5.51746563358753,8.14502237105228e-05,0.108806637507339
47248.322147651,897.791946308725,121847021.427494,265.625621983469,182966.872451503,5.55165758792925,8.33624668868007e-05,0.111038271974799
47248.322147651,906.177852348993,126881898.719856,266.971836308194,187267.081589799,5.58600358437991,8.53348352322374e-05,0.113313138777303
47248.322147651,914.563758389262,132099626.719586,268.306606570496,191688.363104709,5.62052732877002,8.7369271885151e-05,0.115630853975327
47248.322147651,922.94966442953,137506025.250359,269.629741508624,196233.722489446,5.6552502976283,8.94677530345099e-05,0.117990995382207
47248.322147651,931.335570469799,143107086.281721,270.941049474991,200906.241826949,5.69019187536191,9.16322882285985e-05,0.120393106354379
47248.322147651,939.721476510067,148908976.923706,272.240337691679,205709.079559223,5.72536949332587,9.38649207484893e-05,0.122836699644107
47248.322147651,948.107382550336,154918042.3026,273.527411549872,210645.470143569,5.76079876971953,9.61677280497822e-05,0.125321261284383
47248.322147651,956.493288590604,161140808.313432,274.802073953482,215718.723598009,5.79649364937048,9.85428222762917e-05,0.127846254476206
47248.322147651,964.879194630872,167583984.244719,276.064124706912,220932.224938021,5.83246654257614,0.000100992350849614,0.130411123449054
47248.322147651,973.265100671141,174254465.270875,277.31335994666,226289.43350643,5.8687284622703,0.00010351849713877,0.133015297265884
47248.322147651,981.651006711409,181159334.807623,278.549571616204,231793.882198078,5.90528915887016,0.000106123481214411,0.135658193544392
47248.322147651,990.036912751678,188305866.725497,279.772546983391,237449.176580568,5.94215725223828,0.000108809560692411,0.138339222066142
47248.322147651,998.422818791946,195701527.41634,280.982068199382,243258.993912076,5.97934036026631,0.000111579031671981,0.141057788244301
47248.322147651,1006.80872483221,203353977.707399,282.177911898006,249227.082056876,6.01684522365328,0.000114434229773852,0.143813296418154
47248.322147651,1015.19463087248,211271074.617273,283.359848834264,255357.258298842,6.05467782651235,0.000117377531284447,0.14660515293703
47248.322147651,1023.58053691275,219460872.947594,284.527643560559,261653.408052777,6.09284351249703,0.00012041135441241,0.149432768984994
47248.322147651,1031.96644295302,227931626.703851,285.681054139144,268119.483473027,6.13134709619072,0.000123538160664321,0.152295563074853
47248.322147651,1040.35234899329,236691790.33829,286.819831889185,274759.501958345,6.17019296955382,0.000126760456346928,0.155192963092938
47248.322147651,1048.73825503356,245750019.807225,287.943721166753,281577.54455154,6.20938520326955,0.000130080794203764,0.158124407674097
47248.322147651,1057.12416107383,255115173.434521,289.052459176011,288577.754231934,6.24892764287467,0.000133501775194593,0.161089346448008
47248.322147651,1065.51006711409,264796312.572327,290.145775809812,295764.334098172,6.28882399960286,0.000137026050426752,0.164087238080434
47248.322147651,1073.89597315436,274802702.049401,291.223393517916,303141.545438377,6.329077935909,0.000140656323248119,0.167117543182815
47248.322147651,1082.28187919463,285143810.396655,292.285027200982,310713.705684186,6.36969314567911,0.000144395351512138,0.170179702298375
47248.322147651,1090.6677852349,295829309.838674,293.330384128545,318485.186244595,6.41067342916659,0.000148245950026136,0.173273052841124
47248.322147651,1099.05369127517,306869076.039155,294.359163879147,326460.41021508,6.452022762727,0.000152210993194931,0.176396182907946
47248.322147651,1107.43959731544,318273187.587307,295.371058300854,334643.849956878,6.49374536345422,0.000156293417872671,0.179551245565537
47248.322147651,1115.8255033557,330051925.211289,296.365751490415,343040.024540811,6.5358457488478,0.000160496226436757,0.18274035287423
47248.322147651,1124.21140939597,342215770.703843,297.342919789349,351653.497049507,6.5783287916662,0.000164822490098738,0.185959355403743
47248.322147651,1132.59731543624,354775405.544244,298.302231795329,360488.871731327,6.62119977014247,0.000169275352468162,0.189207938928841
47248.322147651,1140.98322147651,367741709.19969,299.243348387278,369550.790998875,6.6644644137582,0.000173858033386552,0.1924858156873
47248.322147651,1149.36912751678,381125757.088061,300.16592276259,378843.932264208,6.7081289447887,0.000178573833049939,0.195792724314409
47248.322147651,1157.75503355705,394938818.183457,301.069600485306,388373.004603208,6.7522001158438,0.000183426136439782,0.199128429601218
47248.322147651,1166.14093959732,409192352.243541,301.954019543363,398142.74523929,6.79668524364531,0.000188418418083543,0.202492722087269
47248.322147651,1174.52684563758,423898006.638682,302.818810414377,408157.915839034,6.84159223928233,0.000193554247167835,0.205885417499197
47248.322147651,1182.91275167785,439067612.75928,303.663596138034,418423.298608513,6.88692963520149,0.000198837293028727,0.209306356046854
47248.322147651,1191.29865771812,454713181.978803,304.487992394588,428943.692181716,6.93270660918442,0.000204271331045708,0.212755401589069
47248.322147651,1199.68456375839,470846901.147394,305.291607588177,439723.907290064,6.97893300557193,0.000209860248967788,0.216232440681173
47248.322147651,1208.07046979866,487481127.590468,306.074042934172,450768.762202538,7.02561935399157,0.000215608053702399,0.219737381516572
47248.322147651,1216.45637583893,504628383.58539,306.834892549757,462083.07792537,7.07277688584341,0.000221518878600138,0.223270152774507
47248.322147651,1224.84228187919,522301350.288182,307.573743547068,473671.673149912,7.1204175487949,0.000227596991270915,0.226830702386052
47248.322147651,1233.22818791946,540512861.081081,308.290176128298,485539.358937007,7.16855401953044,0.000233846801969852,0.230418996230075
47248.322147651,1241.61409395973,559275894.310639,308.983763682299,497690.933125919,7.2171997149942,0.000240272872594292,0.2340350167706
47248.322147651,1250,578603565.384892,309.654072882292,510131.174455564,7.26636880235717,0.000246879926336499,0.237681579397167
49865.7718120806,0.5,10010.5122478887,77.4004256191037,69886.796307858,1.39658745011851,5.94460328361155e-06,0.00673453572576825
49865.7718120806,8.88590604026846,200351.384489549,97.2552497573202,72412.8687070534,1.46969925028234,7.51003703646156e-06,0.00900874181077739
49865.7718120806,17.2718120805369,398105.861863764,105.66911336972,72915.2271910205,1.49677139331322,8.1921955024346e-06,0.0101662355946005
49865.7718120806,25.6577181208054,594463.245827165,111.318330661028,73034.7552356349,1.50737744687693,8.66961315599884e-06,0.0110713694508792
49865.7718120806,34.0436241610738,787769.468899849,115.665251682877,73005.7719828205,1.51095390209691,9.05443982200746e-06,0.0118698587302339
49865.7718120806,42.4295302013423,977458.950560248,119.231650898032,72903.0042754588,1.51087186458301,9.38637301526872e-06,0.012614394357298
49865.7718120806,50.8154362416107,1163336.00224911,122.270040986643,72759.1303718267,1.50873687979742,9.6846276357613e-06,0.0133311119345121
49865.7718120806,59.2013422818792,1345362.04087256,124.923806178211,72590.9666981493,1.50545045965582,9.96019805533407e-06,0.0140353802738082
49865.7718120806,67.5872483221476,1523572.39408661,127.28297303883,72408.0772307693,1.50157780735216,1.02200896562076e-05,0.0147372708240464
49865.7718120806,75.9731543624161,1698038.35669807,129.408136118497,72216.276683813,1.49750251993958,1.04691188912378e-05,0.015443886909328
49865.7718120806,84.3590604026846,1868848.10787596,131.342217455512,72019.2678201572,1.49350081018273,1.07107908560929e-05,0.0161604977942845
49865.7718120806,92.744966442953,2036096.45939631,133.116834303162,71819.4857168531,1.4897807339983,1.0947770672443e-05,0.0168911462101004
49865.7718120806,101.130872483221,2199879.09060529,134.756008017292,71618.5663503682,1.4865045427751,1.11821558068684e-05,0.0176389984695959
49865.7718120806,109.51677852349,2360289.20042433,136.278451053841,71417.6219691602,1.48380221901031,1.14156425835785e-05,0.0184065582181576
49865.7718120806,117.902684563758,2517415.51443395,137.699043362919,71217.4104431128,1.48178010031839,1.16496327520012e-05,0.0191958026590619
49865.7718120806,126.288590604027,2671341.06646021,139.029822046625,71018.4432741931,1.48052662013763,1.18853042939808e-05,0.0200082713024488
49865.7718120806,134.674496644295,2822142.41669709,140.28066585484,70821.0564949035,1.4801162813426,1.21236599693821e-05,0.0208451229507857
