u,rho,P,T,h,gamma,mu,k
207919.463087248,154.5,15058786.8386903,316.769871204306,305387.339065826,1.72835930507629,2.19361778448808e-05,0.0348535830663529
207919.463087248,160,15719423.0132992,317.983559065611,306165.856920368,1.74507316021088,2.21631266966532e-05,0.0352803565435597
207919.463087248,165.5,16392208.9605053,319.193206620347,306966.042909032,1.76212385146919,2.23934437257471e-05,0.0357115748753869
207919.463087248,171,17077565.389285,320.398892851097,307788.266533359,1.77950983552581,2.26271226366587e-05,0.0361474799344151
207919.463087248,176.5,17775922.9357468,321.600691254642,308632.907482414,1.79722940013609,2.28641608292334e-05,0.0365883144832555
207919.463087248,182,18487722.438499,322.798669801377,309500.355606473,1.81528065339176,2.3104560129648e-05,0.0370343197453325
207919.463087248,187.5,19213415.2115787,323.992890899562,310391.010882335,1.8336615134111,2.33483275204049e-05,0.0374857332614888
207919.463087248,193,19953463.3146856,325.183411364566,311305.283370593,1.85236969862758,2.35954758595222e-05,0.0379427870311562
207919.463087248,198.5,20708339.8205335,326.370282393162,312243.593165503,1.87140271884328,2.38460245787173e-05,0.0384057059353648
207919.463087248,204,21478529.0792165,327.553549542773,313206.37033831,1.89075786721042,2.41000003501501e-05,0.0388747064373835
207919.463087248,209.5,22264526.9795726,328.733252715454,314194.054875184,1.91043221329563,2.43574377112155e-05,0.0393499955553121
207919.463087248,215,23066841.2076195,329.909426146259,315207.09661106,1.93042259736702,2.4618379636969e-05,0.0398317700994936
207919.463087248,220.5,23885991.5022341,331.082098395527,316245.955160872,1.95072562602313,2.48828780500506e-05,0.0403202161661996
207919.463087248,226,24722509.9083373,332.25129234451,317311.099849803,1.97133766925532,2.51509942584324e-05,0.0408155088776711
207919.463087248,231.5,25576941.0279272,333.417025193629,318403.009644169,1.99225485900158,2.54227993119709e-05,0.0413178123572896
207919.463087248,237,26449842.2693804,334.579308462601,319522.173084634,2.01347308920968,2.56983742695845e-05,0.0418272799274206
207919.463087248,242.5,27341784.0954886,335.738147991565,320669.088223284,2.03498801738278,2.59778103699053e-05,0.0423440545163185
207919.463087248,248,28253350.2707311,336.893543942313,321844.262566003,2.05679506753141,2.62612090994549e-05,0.0428682692594346
207919.463087248,253.5,29185138.1082799,338.0454907987,323048.213021291,2.07888943440427,2.65486821537584e-05,0.0434000482795192
207919.463087248,259,30137758.7172008,339.19397736531,324281.465856363,2.10126608881837,2.68403512883251e-05,0.0439395076290817
207919.463087248,264.5,31111837.2502366,340.338986763518,325544.556660922,2.12391978385977,2.71363480580575e-05,0.044486756378064
207919.463087248,270,32108013.1524434,341.480496424154,326838.03031852,2.14684506168182,2.74368134453942e-05,0.0450418978290074
207919.463087248,275.5,33126940.4107868,342.618478076111,328162.440984841,2.17003626059278,2.77418973793005e-05,0.045605030841553
207919.463087248,281,34169287.8046049,343.752897730389,329518.352071607,2.19348752210114,2.80517581490789e-05,0.0461762512478132
207919.463087248,286.5,35235739.1566027,344.883715659286,330906.336234204,2.21719279757985,2.83665617188323e-05,0.0467556533399968
207919.463087248,292,36326993.5837715,346.01088637066,332326.975360438,2.24114585422138,2.86864809502537e-05,0.0473433314116517
207919.463087248,297.5,37443765.7473357,347.134358577485,333780.860557284,2.26534027998798,2.90116947431876e-05,0.0479393813340207
207919.463087248,303,38586786.1005369,348.254075163159,335268.592131925,2.28976948731599,2.93423871050831e-05,0.0485439021492728
207919.463087248,308.5,39756801.1327769,349.369973143373,336790.779563025,2.31442671540988,2.96787461619977e-05,0.0491569976627789
207919.463087248,314,40954573.6083968,350.481983625587,338348.041457939,2.33930503105992,3.00209631251718e-05,0.049778778017143
207919.463087248,319.5,42180882.7981655,351.590031767478,339941.005491522,2.36439732803244,3.03692312283581e-05,0.0504093612313604
207919.463087248,325,43436524.7014346,352.694036735924,341570.308322432,2.38969632520961,3.07237446520128e-05,0.0510488746892636
207919.463087248,330.5,44722312.2568829,353.793911668313,343236.595483263,2.41519456378823,3.10846974511199e-05,0.0516974565623081
207919.463087248,336,46039075.5398652,354.889563638074,344940.521241609,2.44088440397632,3.14522825038056e-05,0.0523552571527459
207919.463087248,341.5,47387661.9445792,355.980893626376,346682.748430086,2.4667580217421,3.18266904979848e-05,0.0530224401443186
207919.463087248,347,48768936.3496058,357.067796501928,348463.948244614,2.49280740626156,3.22081089730651e-05,0.0536991837487663
207919.463087248,352.5,50183781.2658312,358.150161010659,350284.800011592,2.51902435876918,3.25967214332075e-05,0.054385681737675
207919.463087248,358,51633096.9663307,359.227869776852,352145.990926161,2.54540049353068,3.29927065478163e-05,0.0550821443504743
207919.463087248,363.5,53117801.5984413,360.300799316992,354048.215765216,2.57192724162249,3.3396237453811e-05,0.055788799070719
207919.463087248,369,54638831.2789584,361.368820067181,355992.176580361,2.59859585811398,3.38074811728446e-05,0.0565058912641482
207919.463087248,374.5,56197140.1741016,362.431796424549,357978.582377239,2.62539743310728,3.42265981549943e-05,0.0572336846733889
207919.463087248,380,57793700.5665656,363.489586802563,360008.148788737,2.65232290689972,3.46537419586009e-05,0.0579724617655541
207919.463087248,385.5,59429502.9125521,364.542043699628,362081.597750159,2.67936308930446,3.50890590739053e-05,0.0587225239303589
207919.463087248,391,61105555.8921135,365.589013779884,364199.657184725,2.70650868291021,3.55326888959646e-05,0.0594841915277429
207919.463087248,396.5,62822886.4563861,366.630337964621,366363.06070739,2.73375030979796,3.59847638500764e-05,0.0602578037853178
207919.463087248,402,64582539.8753116,367.665851532364,368572.547354193,2.7610785409809,3.64454096706406e-05,0.0610437185472628
207919.463087248,407.5,66385579.7892216,368.695384225371,370828.861343007,2.78848392761482,3.69147458320946e-05,0.0618423118775398
207919.463087248,413,68233088.2671848,369.718760360114,373132.751869778,2.81595703285904,3.73928861283163e-05,0.0626539775215051
207919.463087248,418.5,70126165.8743097,370.735798939298,375484.97294223,2.8434884631707,3.78799393947472e-05,0.0634791262311313
207919.463087248,424,72065931.7492872,371.746313763019,377886.283250662,2.87106889779859,3.83760103654888e-05,0.0643181849601215
207919.463087248,429.5,74053523.6924084,372.750113536955,380337.446073065,2.89868911531411,3.88812006558089e-05,0.0651715959361907
207919.463087248,435,76090098.2631742,373.747001975791,382839.229209488,2.92634001617421,3.93956098588952e-05,0.0660398156186976
207919.463087248,440.5,78176830.8854941,374.736777900574,385392.40493854,2.95401264054526,3.99193367443365e-05,0.0669233135506248
207919.463087248,446,80314915.9574518,375.719235329188,387997.749987364,2.98169818091103,4.04524805447287e-05,0.067822571114628
207919.463087248,451.5,82505566.9617642,376.694163559741,390656.045505331,3.00938798932096,4.09951423159959e-05,0.0687380802034905
207919.463087248,457,84750016.5724469,377.661347247204,393368.077031333,3.03707357947823,4.1547426356507e-05,0.0696703418158332
207919.463087248,462.5,87049516.7528821,378.620566474183,396134.634444831,3.06474662419481,4.21094416698439e-05,0.0706198645883295
207919.463087248,468,89405338.8404794,379.571596817156,398956.511891691,3.09239894902324,4.26813034561468e-05,0.0715871632759648
207919.463087248,473.5,91818773.6134371,380.514209409909,401834.507677401,3.12002252309145,4.32631346172951e-05,0.0725727571920536
207919.463087248,479,94291131.3357182,381.448171006106,404769.424122151,3.1476094482987,4.38550672617795e-05,0.0735771686197915
207919.463087248,484.5,96823741.7772026,382.373244043091,407762.06737456,3.17515194806959,4.4457244195941e-05,0.0746009212070683
207919.463087248,490,99417954.2069988,383.289186708996,410813.247183164,3.20264235680901,4.50698203892798e-05,0.0756445383561109
207919.463087248,495.5,102075137.358997,384.195753015097,413923.776627102,3.23007311106152,4.56929644027335e-05,0.0767085416192672
207919.463087248,501,104796679.369857,385.092692875136,417094.471809517,3.25743674317128,4.63268597701536e-05,0.0777934491118834
207919.463087248,506.5,107583987.690623,385.979752193021,420326.151518883,3.28472587798411,4.69717063246467e-05,0.0788997739527832
207919.463087248,512,110438488.974055,386.856672959938,423619.6368647,3.31193323285741,4.7627721462939e-05,0.0800280227423335
207919.463087248,517.5,113361628.940352,387.723193361524,426975.750894693,3.33905162097134,4.82951413424494e-05,0.0811786940874828
207919.463087248,523,116354872.224406,388.579047895381,430395.318200836,3.36607395768953,4.89742220072737e-05,0.0823522771825041
207919.463087248,528.5,119419702.207833,389.423967498822,433879.164521181,3.39299326951838,4.96652404407602e-05,0.0835492504534653
207919.463087248,534,122557620.838968,390.257679686468,437428.116343742,3.41980270507249,5.03684955437672e-05,0.0847700802737003
207919.463087248,539.5,125770148.443699,391.079908697039,441043.000517646,3.44649554737686,5.10843090390066e-05,0.0860152197567748
207919.463087248,545,129058823.529613,391.890375648512,444724.643875528,3.47306522682161,5.18130263030764e-05,0.087285107632635
207919.463087248,550.5,132425202.585343,392.688798700712,448473.872869888,3.49950533412614,5.25550171288457e-05,0.0885801672118127
207919.463087248,556,135870859.876496,393.474893224353,452291.513224831,3.52580963275414,5.33106764217758e-05,0.0899008054417357
207919.463087248,561.5,139397387.238923,394.248371975542,456178.389603584,3.55197207033546,5.40804248345169e-05,0.0912474120583691
207919.463087248,567,143006393.869641,395.008945274835,460135.3252912,3.57798678877939,5.4864709344722e-05,0.0926203588356035
207919.463087248,572.5,146699506.115299,395.756321190001,464163.141891265,3.60384813289358,5.5664003781465e-05,0.0940199989340021
207919.463087248,578,150478367.257768,396.490205721742,468262.659034944,3.62955065744069,5.64788093059323e-05,0.0954466663497448
207919.463087248,583.5,154344637.296259,397.210302991763,472434.694100545,3.65508913266384,5.73096548522073e-05,0.0969006754638509
207919.463087248,589,158299992.725289,397.916315432636,476680.061941728,3.68045854838572,5.815709753397e-05,0.0983823206910432
207919.463087248,594.5,162346126.307821,398.60794397906,480999.574622692,3.70565411683528,5.90217230228262e-05,0.0998918762269284
207919.463087248,600,166484746.842963,399.284888260141,485394.041158853,3.73067127437949,5.9904145903762e-05,0.101429595891521
207919.463087248,605.5,170717578.927724,399.946846792429,489864.267261854,3.75550568234185,6.08050100129153e-05,0.102995713066535
207919.463087248,611,175046362.712497,400.593517173469,494411.055088062,3.78015322707671,6.17249887624802e-05,0.104590440723316
207919.463087248,616.5,179472853.650022,401.224596275663,499035.20298996,3.80461001944624,6.266478545713e-05,0.106213971537771
207919.463087248,622,183998822.23775,401.839780440278,503737.505270126,3.82887239381877,6.36251336058764e-05,0.107866478088191
207919.463087248,627.5,188626053.75363,402.438765671405,508518.751937655,3.85293690667817,6.46067972327963e-05,0.109548113131494
207919.463087248,633,193356347.985406,403.02124782973,513379.728467036,3.87680033490694,6.56105711895581e-05,0.111259009953014
207919.463087248,638.5,198191518.953561,403.586922825919,518321.215559544,3.90045967378257,6.66372814721918e-05,0.112999282784717
207919.463087248,644,203133394.628102,404.135486813475,523343.988907283,3.92391213470931,6.768778554407e-05,0.114769027286461
207919.463087248,649.5,208183816.639331,404.666636380856,528448.818959967,3.94715514269461,6.87629726666192e-05,0.116568321084738
207919.463087248,655,213344639.982772,405.180068742698,533636.470694534,3.97018633357227,6.98637642388644e-05,0.118427243837261
207919.463087248,660.5,218617732.718382,405.675481929947,538907.7033876,3.99300355097052,7.09911141465288e-05,0.120322201833036
207919.463087248,666,224004975.66412,406.152574978708,544263.270390732,4.01560484302305,7.21460091210761e-05,0.122231654244296
207919.463087248,671.5,229508262.083938,406.611048117641,549703.918908451,4.03798845882237,7.3329469108784e-05,0.124165420858241
207919.463087248,677,235129497.370178,407.050602953711,555230.389778796,4.06015284461783,7.45425476496914e-05,0.126125754374453
207919.463087248,682.5,240870598.720352,407.470942656115,560843.417256263,4.08209663976418,7.5786332266049e-05,0.128113616249509
207919.463087248,688,246733494.808209,407.871772138227,566543.728796855,4.10381867242959,7.70619448597404e-05,0.130129511384161
207919.463087248,693.5,252720125.448969,408.252798237378,572332.044844954,4.12531795507564,7.83705421180106e-05,0.132173730277334
207919.463087248,699,258832441.258573,408.613729892338,578209.078621688,4.14659367972394,7.9713315926745e-05,0.13424644434181
207919.463087248,704.5,265072403.306766,408.954278318333,584175.535914453,4.16764521302675,8.10914937904851e-05,0.136347750839661
207919.463087248,710,271441982.763774,409.274157179468,590232.114867212,4.18847209115987,8.25063392583302e-05,0.138477696866429
207919.463087248,715.5,277943160.540355,409.573082758434,596379.505771182,4.2090740145577,8.39591523548687e-05,0.140636293406876
207919.463087248,721,284577926.920939,409.85077412336,602618.390855541,4.22945084251076,8.54512700152953e-05,0.142823524212112
207919.463087248,726.5,291348281.189572,410.106953291718,608949.444077712,4.2496025876462,8.69840665238963e-05,0.145039351766884
207919.463087248,732,298256231.248362,410.341345391166,615373.330912879,4.26952941031197,8.8558953955133e-05,0.147283721520196
207919.463087248,737.5,305303793.228081,410.55367881724,621890.708142274,4.28923161288498,9.01773826166013e-05,0.149556565025387
207919.463087248,743,312492991.090603,410.743685387805,628502.223639876,4.30870963402318,9.18408414932093e-05,0.151857802364303
207919.463087248,748.5,319825856.2228,410.911100494201,635208.516157121,4.32796404288093,9.35508586919819e-05,0.154187344082348
207919.463087248,754,327304427.021544,411.05566324898,642010.215105211,4.34699553330636,9.53090018869676e-05,0.15654509277669
207919.463087248,759.5,334930748.469427,411.177116630214,648907.940334684,4.36580491803856,9.71168787637983e-05,0.158930944429827
207919.463087248,765,342706871.700808,411.275207622277,655902.301911833,4.38439312292173,9.89761374635223e-05,0.161344789549848
207919.463087248,770.5,350634853.557797,411.349687353074,662993.899891657,4.40276118115239,0.000100888467025403,0.163786514159334
207919.463087248,776,358716756.13578,411.400311227663,670183.324086965,4.42091022757491,0.000102855597828448,0.166256000662167
207919.463087248,781.5,366954646.31807,411.426839058225,677471.153833339,4.4388414930395,0.000104879302031497,0.168753128609224
207919.463087248,787,375350595.299275,411.429035190355,684857.957749605,4.45655629883606,0.000106961394011775,0.171277775378282
207919.463087248,792.5,383906678.096993,411.406668625638,692344.293493549,4.47405605121593,0.00010910373080186,0.173829816779618
207919.463087248,798,392624973.051403,411.35951314048,699930.707512566,4.49134223601289,0.000111308212525115,0.176409127596147
207919.463087248,803.5,401507561.312359,411.287347401172,707617.734789002,4.50841641337359,0.000113576782829647,0.179015582065013
207919.463087248,809,410556526.313578,411.189955075175,715405.898579929,4.52528021260652,0.000115911429320959,0.181649054306297
207919.463087248,814.5,419773953.23353,411.067124938583,723295.710151128,4.54193532715793,0.000118314183993498,0.184309418703499
207919.463087248,820,429161928.442614,410.918650979782,731287.668505071,4.55838350972171,0.000120787123661355,0.186996550239789
209865.771812081,0.5,42033.769493119,283.282909341777,293933.310798319,1.40026573384512,1.71023141779281e-05,0.0247307790188245
209865.771812081,6,506125.691940717,284.657980265551,294220.0538022,1.40729912647108,1.72330742122421e-05,0.0249982251752174
209865.771812081,11.5,973551.642917494,286.024857415877,294522.436413602,1.41468897188086,1.73670461940074e-05,0.0252815191078222
209865.771812081,17,1444570.50120334,287.383762383897,294840.507176983,1.42243270819452,1.75042655043041e-05,0.0255789191244275
209865.771812081,22.5,1919442.61759505,288.734909691876,295174.332594083,1.43052826037314,1.76447659068932e-05,0.0258888409058758
209865.771812081,28,2398430.27237702,290.078507254748,295523.995825545,1.43897395705609,1.7788579431233e-05,0.0262098501435196
209865.771812081,33.5,2881798.09563154,291.414756775291,295889.595562276,1.44776845880738,1.79357362353552e-05,0.0265406552508326
209865.771812081,39,3369813.45626401,292.743854079751,296271.245049619,1.45691069647754,1.80862644549625e-05,0.0268801001490752
209865.771812081,44.5,3862746.8249345,294.065989400119,296669.071248811,1.46639981847833,1.82401900450999e-05,0.027227157128597
209865.771812081,50,4360872.11546282,295.381347608662,297083.214121337,1.47623514585604,1.83975366207276e-05,0.0275809197889293
209865.771812081,55.5,4864467.00870543,296.690108409803,297513.826022989,1.48641613413505,1.85583253024525e-05,0.0279405960622775
209865.771812081,61,5373813.2623839,297.992446493982,297961.071195423,1.49694234098713,1.8722574573577e-05,0.0283055013263579
209865.771812081,66.5,5889197.00987214,299.288531657722,298425.125343992,1.50781339886236,1.88903001544642e-05,0.0286750516137336
209865.771812081,72,6410909.05051989,300.57852889377,298906.175291524,1.51902899179582,1.90615149000212e-05,0.0290487569258861
209865.771812081,77.5,6939245.13369923,301.862598454848,299404.418698522,1.53058883567963,1.92362287258352e-05,0.029426214661206
209865.771812081,83,7474506.23840644,303.140895894249,299920.063841074,1.54249266136213,1.94144485681763e-05,0.0298071031668961
209865.771812081,88.5,8016998.84993139,304.413572086272,300453.329438424,1.5547402000059,1.95961783826908e-05,0.0301911754254535
209865.771812081,94,8567035.2348166,305.680773229227,301004.444522895,1.56733117020303,1.9781419186156e-05,0.030578252886921
209865.771812081,99.5,9124933.71506888,306.942640833528,301573.648345436,1.58026526640952,1.99701691451425e-05,0.0309682194584857
209865.771812081,105,9691018.94235317,308.199311697207,302161.190310682,1.59354214832177,2.01624237148386e-05,0.0313610156632405
209865.771812081,110.5,10265622.1726913,309.450917870973,302767.329935983,1.60716143087553,2.0358175830636e-05,0.0317566329800166
209865.771812081,116,10849081.5420052,310.697586614793,303392.336829366,1.62112267460234,2.05574161543523e-05,0.0321551083761466
209865.771812081,121.5,11441742.3426841,311.939440347801,304036.490681909,1.63542537612975,2.07601333761871e-05,0.0325565190448238
209865.771812081,127,12043957.3012159,313.17659659319,304700.081270474,1.65006895866004,2.09663145726732e-05,0.0329609773583915
209865.771812081,132.5,12656086.856804,314.40916791962,305383.408467205,1.66505276230699,2.11759456200062e-05,0.0333686260484259
209865.771812081,138,13278499.4407925,315.637261880511,306086.782252606,1.68037603421246,2.13890116612172e-05,0.0337796336228785
209865.771812081,143.5,13911571.7566415,316.860980952496,306810.522729443,1.69603791840286,2.1605497624711e-05,0.034194190029818
209865.771812081,149,14555689.0601307,318.080422474157,307554.960135106,1.71203744538163,2.18253887907341e-05,0.0346125025764665
209865.771812081,154.5,15211245.4394246,319.295678586061,308320.434850427,1.72837352148594,2.20486714013778e-05,0.0350347921112715
209865.771812081,160,15878644.0946021,320.506836172988,309107.297403343,1.74504491806509,2.22753333087778e-05,0.0354612894756977
209865.771812081,165.5,16558297.6162422,321.713976809124,309915.908466112,1.76205026056419,2.25053646552536e-05,0.0358922322312732
209865.771812081,171,17250628.2626572,322.917176706883,310746.638845163,1.77938801761904,2.2738758578264e-05,0.0363278616661905
209865.771812081,176.5,17956068.2353831,324.116506669871,311599.869462976,1.79705649028743,2.29755119322461e-05,0.0367684200844622
209865.771812081,182,18675059.9525709,325.312032050425,312475.991331701,1.81505380155724,2.32156260186814e-05,0.0372141483792673
209865.771812081,187.5,19408056.3199642,326.503812712015,313375.405518556,1.83337788628324,2.34591073151018e-05,0.0376652838907141
209865.771812081,193,20155520.9992082,327.691902996655,314298.523103315,1.85202648171141,2.37059681932401e-05,0.0381220585468031
209865.771812081,198.5,20917928.6733066,328.876351697378,315245.765128487,1.87099711875196,2.39562276161431e-05,0.0385846972849095
209865.771812081,204,21695765.3091179,330.057202035674,316217.562543051,1.89028711415955,2.42099118038357e-05,0.0390534167496327
209865.771812081,209.5,22489528.416872,331.234491643678,317214.356140825,1.90989356377086,2.44670548570459e-05,0.0395284242613971
209865.771812081,215,23299727.3067791,332.408252550758,318236.596494774,1.92981333693567,2.47276993285976e-05,0.0400099170487428
209865.771812081,220.5,24126883.3428922,333.578511174042,319284.743888689,1.95004307225718,2.49918967323584e-05,0.0404980817358381
209865.771812081,226,24971530.1944798,334.74528831231,320359.268247832,1.97057917473089,2.52597079800856e-05,0.0409930940753776
209865.771812081,231.5,25834214.0852413,335.908599142558,321460.649070142,1.99141781433869,2.55312037371719e-05,0.0414951189157347
209865.771812081,237,26715494.0407742,337.068453218475,322589.375359651,2.01255492611587,2.58064646891287e-05,0.0420043103899999
209865.771812081,242.5,27615942.1347508,338.224854469987,323745.94556363,2.03398621166565,2.60855817116707e-05,0.042520812313399
209865.771812081,248,28536143.7342912,339.377801202976,324930.867514868,2.05570714204763,2.63686559384631e-05,0.0430447587745303
209865.771812081,253.5,29476697.7450222,340.52728609827,326144.658380216,2.07771296191702,2.66557987219573e-05,0.0435762749049189
209865.771812081,259,30438216.8562717,341.673296209,327387.844616218,2.09999869474054,2.69471314842468e-05,0.0441154778105588
209865.771812081,264.5,31421327.7867807,342.815812955469,328660.961932234,2.12255914886767,2.72427854565131e-05,0.0446624776484041
209865.771812081,270,32426671.5311967,343.954812116753,329964.555260957,2.14538892419197,2.75429013073607e-05,0.0452173788301968
209865.771812081,275.5,33454903.6074545,345.0902638184,331299.17873569,2.1684824191036,2.78476286621569e-05,0.0457802813355768
209865.771812081,281,34506694.3049542,346.222132515711,332665.395673127,2.19183383741093,2.81571255173355e-05,0.0463512821161154
209865.771812081,286.5,35582728.9332081,347.350376972328,334063.778559753,2.21543719490182,2.84715575554911e-05,0.0469304765717546
209865.771812081,292,36683708.0703636,348.474950234062,335494.909039353,2.2392863252256,2.8791097368918e-05,0.0475179600811133
209865.771812081,297.5,37810347.8107232,349.595799598147,336959.377898545,2.26337488480784,2.91159236010241e-05,0.0481138295672479
209865.771812081,303,38963380.0100956,350.712866578424,338457.78504672,2.28769635656254,2.94462200167178e-05,0.0487181850807145
209865.771812081,308.5,40143552.5275303,351.826086867186,339990.739486409,2.31224405224108,2.97821745144006e-05,0.0493311313821854
209865.771812081,314,41351629.4617446,352.935390294772,341558.859269866,2.33701111335199,3.01239780935626e-05,0.0499527795073991
209865.771812081,319.5,42588391.3803579,354.040700788195,343162.771437614,2.36199051069763,3.0471823793135e-05,0.0505832482978877
209865.771812081,325,43854635.5399254,355.14193633038,344803.111934928,2.38717504269771,3.08259056166763e-05,0.0512226658816958
209865.771812081,330.5,45151176.0947385,356.239008921754,346480.525502666,2.41255733279869,3.11864174611363e-05,0.0518711710891969
209865.771812081,336,46478844.2924393,357.331824546032,348195.665539579,2.43812982639351,3.15535520663222e-05,0.0525289147900965
209865.771812081,341.5,47838488.6547005,358.42028314215,349949.19393419,2.46388478778908,3.19275000022816e-05,0.0531960611387867
209865.771812081,347,49230975.1415472,359.504278584197,351741.780865531,2.48981429784829,3.23084487115977e-05,0.053872788716376
209865.771812081,352.5,50657187.2983508,360.583698671123,353574.10457336,2.51591025299018,3.26965816230726e-05,0.0545592915589329
209865.771812081,358,52118026.3850746,361.658425127757,355446.851099998,2.54216436624688,3.30920773524451e-05,0.0552557800627645
209865.771812081,363.5,53614411.4879966,362.728333618367,357360.714007394,2.56856817104262,3.34951090046778e-05,0.0559624817588642
209865.771812081,369,55147279.614822,363.793293773607,359316.394074471,2.59511302827533,3.39058435909595e-05,0.0566796419500167
209865.771812081,374.5,56717585.7747959,364.853169231268,361314.598981095,2.62179013714394,3.43244415719378e-05,0.0574075242054121
209865.771812081,380,58326303.0460899,365.907817690727,363356.042986001,2.64859054998106,3.47510565368489e-05,0.0581464107089991
209865.771812081,385.5,59974422.6332983,366.957090980515,365441.446606629,2.67550519112761,3.51858350261901e-05,0.0588966024591726
209865.771812081,391,61662953.9183154,368.000835137913,367571.536309051,2.70252487963902,3.56289165034178e-05,0.0596584193187518
209865.771812081,396.5,63392924.5081016,369.038890499026,369747.044215868,2.72964035535648,3.60804334789056e-05,0.0604321999155289
209865.771812081,402,65165380.2828731,370.071091797435,371968.707839128,2.75684230763216,3.65405117871019e-05,0.0612183013949654
209865.771812081,407.5,66981385.4480258,371.097268269188,374237.269844046,2.78412140578355,3.70092710155364e-05,0.0620170990278637
209865.771812081,413,68842022.5926443,372.117243761765,376553.477847539,2.81146833018949,3.7486825082088e-05,0.0628289856770345
209865.771812081,418.5,70748392.7567478,373.130836844594,378918.084253533,2.83887380284423,3.79732829547883e-05,0.0636543711281208
209865.771812081,424,72701615.5085392,374.137860918789,381331.846124673,2.86632861616964,3.84687495064371e-05,0.0644936812908016
209865.771812081,429.5,74702829.0318892,375.138124324006,383795.525087725,2.89382365895356,3.89733264944939e-05,0.0653473572775897
209865.771812081,435,76753190.2231916,376.13143044069,386309.887267693,2.92134993843487,3.94871136551086e-05,0.0662158543683425
209865.771812081,440.5,78853874.7956249,377.117577786392,388875.703243692,2.94889859778243,4.00102098988042e-05,0.0670996408694224
209865.771812081,446,81006077.3878555,378.096360105401,391493.748018035,2.97646092850115,4.05427145942342e-05,0.0679991968771602
209865.771812081,451.5,83211011.6733787,379.067566451457,394164.800988999,3.00402837762189,4.10847289256374e-05,0.0689150129558935
209865.771812081,457,85469910.4660909,380.030981263894,396889.645917312,3.03159254986607,4.16363573090978e-05,0.0698475887413662
209865.771812081,462.5,87784025.8173738,380.986384438078,399669.070876673,3.05914520529496,4.21977088524927e-05,0.070797431480673
209865.771812081,468,90154629.0999639,381.933551391449,402503.868179525,3.08667825322923,4.27688988440808e-05,0.0717650545202266
209865.771812081,473.5,92583011.074193,382.872253126869,405394.834270777,3.11418374343572,4.33500502550133e-05,0.0727509757534014
209865.771812081,479,95070481.932774,383.80225629519,408342.769584051,3.1416538557077,4.39412952416439e-05,0.0737557160395708
209865.771812081,484.5,97618371.3211474,384.723323259086,411348.478357276,3.16908088900355,4.45427766343324e-05,0.0747797976062119
209865.771812081,490,100228028.331395,385.635212160199,414412.768406764,3.19645725125717,4.51546494004625e-05,0.0758237424455943
209865.771812081,495.5,102900821.468819,386.537676991515,417536.450861161,3.22377545083848,4.57770820705849e-05,0.0768880707173172
209865.771812081,501,105638138.591363,387.430467676644,420720.339858712,3.25102809044111,4.64102581179262e-05,0.077973299167606
209865.771812081,506.5,108441386.82305,388.313330157396,423965.252212969,3.27820786392705,4.70543772829373e-05,0.0790799395758387
209865.771812081,512,111311992.443472,389.186006490677,427272.007053236,3.30530755638958,4.77096568360442e-05,0.0802084972382547
209865.771812081,517.5,114251400.755968,390.048234955334,430641.425446801,3.33232004743031,4.83763327732883e-05,0.0813594694982058
209865.771812081,523,117261075.937565,390.899750169224,434074.330010102,3.35923831740764,4.90546609410587e-05,0.0825333443316584
209865.771812081,528.5,120342500.87387,391.740283216409,437571.544515713,3.38605545621891,4.97449180875917e-05,0.0837305989959542
209865.771812081,534,123497176.982037,392.569561784084,441133.893501288,3.41276467404058,5.04474028403237e-05,0.0849516987490911
209865.771812081,539.5,126726624.024651,393.387310308603,444762.201885576,3.43935931337505,5.11624366094928e-05,0.0861970956460104
209865.771812081,545,130032379.916931,394.193250129789,448457.294595441,3.46583286173766,5.18903644195818e-05,0.0874672274175797
209865.771812081,550.5,133416000.529145,394.987099652601,452219.996206531,3.49217896435707,5.26315556712566e-05,0.088762516437144
209865.771812081,556,136879059.485545,395.768574515187,456051.130599032,3.51839143634413,5.33864048373684e-05,0.0900833687787023
209865.771812081,561.5,140423147.960622,396.537387762372,459951.52062886,3.54446427389547,5.41553320973464e-05,0.0914301733699459
209865.771812081,567,144049874.472948,397.293250023651,463921.987813752,3.57039166422368,5.49387839149093e-05,0.0928033012425865
209865.771812081,572.5,147760864.676514,398.035869694876,467963.352033067,3.59616799403151,5.57372335644658e-05,0.0942031048816049
209865.771812081,578,151557761.149144,398.764953122901,472076.431239665,3.62178785646318,5.65511816118596e-05,0.0956299176742745
209865.771812081,583.5,155442223.177405,399.480204792559,476262.041182098,3.64724605656176,5.73811563552634e-05,0.0970840534590668
209865.771812081,589,159415926.537341,400.181327515455,480520.995135241,3.67253761533448,5.8227714232029e-05,0.0985658061738227
209865.771812081,594.5,163480563.27036,400.868022620155,484854.103637749,3.69765777257484,5.90914401971942e-05,0.100075449601889
209865.771812081,600,167637841.453665,401.539990143415,489262.174234856,3.72260198861458,5.99729480791307e-05,0.101613237214278
209865.771812081,605.5,171889484.964766,402.196929022184,493746.011225401,3.74736594518188,6.08728809175099e-05,0.1031794021053
209865.771812081,611,176237233.23968,402.838537286138,498306.415412212,3.77194554553067,6.17919112883929e-05,0.104774157018565
209865.771812081,616.5,180682841.024648,403.464512250549,502944.183855306,3.79633691398397,6.27307416208203e-05,0.106397694459744
209865.771812081,622,185228078.121237,404.074550709309,507660.109627573,3.820536395007,6.36901045088103e-05,0.108050186892029
